x,y,kappa
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.008964975181707763
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.19716563301045306
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.039320275932845
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.022033878676344827
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.02538490780340051
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.1705709789012918
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.09174148415071601
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.01899775642517144
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.047178638679881736
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.1960965029417375
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.26405093294942344
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.4050984483115827
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.04111338437011598
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.06403338731622689
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.034183829592661176
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.1643786878594327
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.06308645541324036
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.019177541843573755
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.04512705398900585
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.17113951983242842
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.26979587285981627
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.3721019376435527
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.0399884234846279
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.06854851238255247
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.02744565104137753
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.1703554449722059
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.2079883150832754
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.30835133946586557
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.07956594781395944
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.08753335428116826
"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.049305677300878675
"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.23006689276100975
"4: Comparison of homogenous cells (adm1,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.26222254195042954
Pass/fail measure,"4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.008942283725097037
1: Full composite,"4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.03787207513493265
2: Composite at criterion level,"4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.07584984474795896
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.004039708133952865
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.07326190007589829
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.12112190390694265
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.034268846804454696
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.03179205500986827
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.06662677746857208
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.12326743864078456
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.03531105995986032
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.04640861833942713
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.1005902469816614
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.05791437816269925
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.0781181271842952
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.22035984265154027
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.26938271710665124
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.0667111868889139
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.07615938666914328
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.09641723909258154
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.035501989697858595
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.05493525032692655
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.10536587259368121
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.07745109702036918
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.0820558276486043
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.19930036778453836
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.26848394244707746
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.051856753009596586
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.10148968001794252
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.08839507319837354
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.09155172869232349
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.17022146138223265
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.19045492494006253
"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.08121471159733211
"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.11396881578369017
"4: Comparison of homogenous cells (adm1,disp_dur,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.13298232278212832
"4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.0861885325267789
Pass/fail measure,4b: Algorithmic clustering,0.022737379739645302
1: Full composite,4b: Algorithmic clustering,0.14113952446713024
2: Composite at criterion level,4b: Algorithmic clustering,0.19888693095567883
"4: Comparison of homogenous cells (gender,agegrp,marital_status)",4b: Algorithmic clustering,0.01154657007513718
"4: Comparison of homogenous cells (gender,agegrp,adm1)",4b: Algorithmic clustering,0.044574268158452814
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)",4b: Algorithmic clustering,0.02016050400303261
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)",4b: Algorithmic clustering,0.014320941199897868
"4: Comparison of homogenous cells (gender,agegrp,peasant)",4b: Algorithmic clustering,0.012057961476264924
"4: Comparison of homogenous cells (gender,marital_status,adm1)",4b: Algorithmic clustering,0.04627120196045978
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)",4b: Algorithmic clustering,0.02877389853467765
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)",4b: Algorithmic clustering,0.012443922503266919
"4: Comparison of homogenous cells (gender,marital_status,peasant)",4b: Algorithmic clustering,0.01732213896950323
"4: Comparison of homogenous cells (gender,adm1,disp_dur)",4b: Algorithmic clustering,0.07476508319111602
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)",4b: Algorithmic clustering,0.034110863294284643
"4: Comparison of homogenous cells (gender,adm1,peasant)",4b: Algorithmic clustering,0.04736261668054466
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)",4b: Algorithmic clustering,0.014974400768246385
"4: Comparison of homogenous cells (gender,disp_dur,peasant)",4b: Algorithmic clustering,0.02165547163856214
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)",4b: Algorithmic clustering,0.013587917652277877
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)",4b: Algorithmic clustering,0.04745219920921042
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)",4b: Algorithmic clustering,0.028630333878105124
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)",4b: Algorithmic clustering,0.011100551192153087
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)",4b: Algorithmic clustering,0.018190798595085992
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)",4b: Algorithmic clustering,0.0659319764711182
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)",4b: Algorithmic clustering,0.028101499177328876
"4: Comparison of homogenous cells (agegrp,adm1,peasant)",4b: Algorithmic clustering,0.04517672023914635
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)",4b: Algorithmic clustering,0.012279940884944752
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)",4b: Algorithmic clustering,0.028086209835212927
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)",4b: Algorithmic clustering,0.012638036053837296
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)",4b: Algorithmic clustering,0.090018606586835
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",4b: Algorithmic clustering,0.0364203158760529
"4: Comparison of homogenous cells (marital_status,adm1,peasant)",4b: Algorithmic clustering,0.05559198455946363
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",4b: Algorithmic clustering,0.022516040533536622
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",4b: Algorithmic clustering,0.028514137586608618
"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",4b: Algorithmic clustering,0.013815592435156832
"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",4b: Algorithmic clustering,0.06594725247582532
"4: Comparison of homogenous cells (adm1,disp_dur,peasant)",4b: Algorithmic clustering,0.07941219675820638
"4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",4b: Algorithmic clustering,0.034910072120918526
"4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",4b: Algorithmic clustering,0.03134038364186676
Pass/fail measure,5: Classifier/regression-based,0.0039945982731300865
1: Full composite,5: Classifier/regression-based,0.24207980889150346
2: Composite at criterion level,5: Classifier/regression-based,0.2386248892398486
"4: Comparison of homogenous cells (gender,agegrp,marital_status)",5: Classifier/regression-based,0.002353966154155828
"4: Comparison of homogenous cells (gender,agegrp,adm1)",5: Classifier/regression-based,0.025226994428804925
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)",5: Classifier/regression-based,0.008440272771284653
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)",5: Classifier/regression-based,0.0018782565976389572
"4: Comparison of homogenous cells (gender,agegrp,peasant)",5: Classifier/regression-based,0.005446461241079448
"4: Comparison of homogenous cells (gender,marital_status,adm1)",5: Classifier/regression-based,0.03332648294665342
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)",5: Classifier/regression-based,0.02254228161231871
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)",5: Classifier/regression-based,0.0012625277280709246
"4: Comparison of homogenous cells (gender,marital_status,peasant)",5: Classifier/regression-based,0.0093336047697449
"4: Comparison of homogenous cells (gender,adm1,disp_dur)",5: Classifier/regression-based,0.053250259839524874
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)",5: Classifier/regression-based,0.017477598444399247
"4: Comparison of homogenous cells (gender,adm1,peasant)",5: Classifier/regression-based,0.0330366436841019
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)",5: Classifier/regression-based,0.0037832750932992845
"4: Comparison of homogenous cells (gender,disp_dur,peasant)",5: Classifier/regression-based,0.010735689342745545
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)",5: Classifier/regression-based,0.002930628151629519
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)",5: Classifier/regression-based,0.03705756980372085
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)",5: Classifier/regression-based,0.019882834607889064
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)",5: Classifier/regression-based,0.003497808489587658
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)",5: Classifier/regression-based,0.01228121330430332
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)",5: Classifier/regression-based,0.05233150758274835
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)",5: Classifier/regression-based,0.015601065225926043
"4: Comparison of homogenous cells (agegrp,adm1,peasant)",5: Classifier/regression-based,0.02947271764849857
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)",5: Classifier/regression-based,0.0038836478393840285
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)",5: Classifier/regression-based,0.012622128003368571
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)",5: Classifier/regression-based,0.004511571609281276
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)",5: Classifier/regression-based,0.07243308288464888
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",5: Classifier/regression-based,0.027158955938224937
"4: Comparison of homogenous cells (marital_status,adm1,peasant)",5: Classifier/regression-based,0.04959344012086458
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",5: Classifier/regression-based,0.017481598937488962
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",5: Classifier/regression-based,0.02671351573177226
"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",5: Classifier/regression-based,0.010839127728993786
"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",5: Classifier/regression-based,0.05043427971342907
"4: Comparison of homogenous cells (adm1,disp_dur,peasant)",5: Classifier/regression-based,0.0610513425504845
"4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",5: Classifier/regression-based,0.02454792112945059
"4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",5: Classifier/regression-based,0.013673988431566747
4b: Algorithmic clustering,5: Classifier/regression-based,0.05207973335466072
