x,y,kappa
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.01109326432655662
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.20169198141963643
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.03831208504303451
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.0224130827038891
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.028035345513923796
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.1660953130225715
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.09164052405814879
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.016586016153910397
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.051114218674522705
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.18327311059624393
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.2736158511361034
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.4057498786270071
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.04065822934288143
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.0643076457613592
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.029752145157164858
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.17522337683781625
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.06498459628562468
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.02000851976904501
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.04241566418751164
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.16950203676929726
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.28135575126685314
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.3799031029906186
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.03950300022872934
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.07148953339608105
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.02794909884132549
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.16997907633473408
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.21301524081071752
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.30421768880086447
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.08021367558266632
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.08553545950318486
"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.04607012634328236
"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.22424102582212774
"4: Comparison of homogenous cells (adm1,disp_dur,peasant)","4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",0.2533227648368548
Pass/fail measure,"4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.008202772809274466
1: Full composite,"4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.03465573114434289
2: Composite at criterion level,"4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.0702959534561292
"4: Comparison of homogenous cells (gender,agegrp,marital_status)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.005299746767129882
"4: Comparison of homogenous cells (gender,agegrp,adm1)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.06665202199422325
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.10720948138950195
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.030486153067677272
"4: Comparison of homogenous cells (gender,agegrp,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.04028184664183454
"4: Comparison of homogenous cells (gender,marital_status,adm1)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.06754833995901312
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.12206616553804564
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.02633775406694086
"4: Comparison of homogenous cells (gender,marital_status,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.040283604996403176
"4: Comparison of homogenous cells (gender,adm1,disp_dur)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.09110742344073677
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.049420409415886823
"4: Comparison of homogenous cells (gender,adm1,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.07192140047139518
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.20591618452000085
"4: Comparison of homogenous cells (gender,disp_dur,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.2731234410551572
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.05173462508008714
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.06835003360449012
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.09575352383640034
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.029901699445951415
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.04497961324893701
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.09610101257962904
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.0687172657841251
"4: Comparison of homogenous cells (agegrp,adm1,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.08395458619437333
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.1834161727760864
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.26776275411962414
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.0423110048343303
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.09727502057769619
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.0788857493536265
"4: Comparison of homogenous cells (marital_status,adm1,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.08283208335897718
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.16138438528785967
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.1815754384286818
"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.07837538020814852
"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.10555575507338855
"4: Comparison of homogenous cells (adm1,disp_dur,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.11861778635200364
"4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)","4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",0.08259075065178105
Pass/fail measure,4b: Algorithmic clustering,0.029085437482342203
1: Full composite,4b: Algorithmic clustering,0.1386067969336029
2: Composite at criterion level,4b: Algorithmic clustering,0.20916165383138738
"4: Comparison of homogenous cells (gender,agegrp,marital_status)",4b: Algorithmic clustering,0.012314966769920605
"4: Comparison of homogenous cells (gender,agegrp,adm1)",4b: Algorithmic clustering,0.04756604550142987
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)",4b: Algorithmic clustering,0.020317370158445064
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)",4b: Algorithmic clustering,0.015160834393764165
"4: Comparison of homogenous cells (gender,agegrp,peasant)",4b: Algorithmic clustering,0.014463275563618008
"4: Comparison of homogenous cells (gender,marital_status,adm1)",4b: Algorithmic clustering,0.052343204481340354
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)",4b: Algorithmic clustering,0.03200698434987251
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)",4b: Algorithmic clustering,0.013928129386440244
"4: Comparison of homogenous cells (gender,marital_status,peasant)",4b: Algorithmic clustering,0.014517641279214885
"4: Comparison of homogenous cells (gender,adm1,disp_dur)",4b: Algorithmic clustering,0.06539441745328822
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)",4b: Algorithmic clustering,0.02909722295922213
"4: Comparison of homogenous cells (gender,adm1,peasant)",4b: Algorithmic clustering,0.049492971837271166
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)",4b: Algorithmic clustering,0.014238993691522895
"4: Comparison of homogenous cells (gender,disp_dur,peasant)",4b: Algorithmic clustering,0.020513192411402117
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)",4b: Algorithmic clustering,0.01195041944870518
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)",4b: Algorithmic clustering,0.049966418555235585
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)",4b: Algorithmic clustering,0.026355038943436
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)",4b: Algorithmic clustering,0.013484329371507087
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)",4b: Algorithmic clustering,0.01674241511828006
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)",4b: Algorithmic clustering,0.07206398730034583
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)",4b: Algorithmic clustering,0.026048355859093545
"4: Comparison of homogenous cells (agegrp,adm1,peasant)",4b: Algorithmic clustering,0.039580945673604005
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)",4b: Algorithmic clustering,0.012410252291101145
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)",4b: Algorithmic clustering,0.028467878084216292
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)",4b: Algorithmic clustering,0.011418789940379969
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)",4b: Algorithmic clustering,0.09325758346348915
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",4b: Algorithmic clustering,0.0424943379318893
"4: Comparison of homogenous cells (marital_status,adm1,peasant)",4b: Algorithmic clustering,0.06424556842293028
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",4b: Algorithmic clustering,0.02212836922647044
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",4b: Algorithmic clustering,0.03209122527402331
"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",4b: Algorithmic clustering,0.013555629294058055
"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",4b: Algorithmic clustering,0.06848649041469687
"4: Comparison of homogenous cells (adm1,disp_dur,peasant)",4b: Algorithmic clustering,0.0775669020957556
"4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",4b: Algorithmic clustering,0.03939101785659705
"4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",4b: Algorithmic clustering,0.027278511504127568
Pass/fail measure,5: Classifier/regression-based,0.004523420678837259
1: Full composite,5: Classifier/regression-based,0.22915996059772684
2: Composite at criterion level,5: Classifier/regression-based,0.24114114390101463
"4: Comparison of homogenous cells (gender,agegrp,marital_status)",5: Classifier/regression-based,0.002619591320342355
"4: Comparison of homogenous cells (gender,agegrp,adm1)",5: Classifier/regression-based,0.027033802331136645
"4: Comparison of homogenous cells (gender,agegrp,disp_dur)",5: Classifier/regression-based,0.009102809636142947
"4: Comparison of homogenous cells (gender,agegrp,ethnic_minority)",5: Classifier/regression-based,0.001470352644116226
"4: Comparison of homogenous cells (gender,agegrp,peasant)",5: Classifier/regression-based,0.00337486357245836
"4: Comparison of homogenous cells (gender,marital_status,adm1)",5: Classifier/regression-based,0.02780734441025724
"4: Comparison of homogenous cells (gender,marital_status,disp_dur)",5: Classifier/regression-based,0.02068478389831681
"4: Comparison of homogenous cells (gender,marital_status,ethnic_minority)",5: Classifier/regression-based,7.018651742092065e-4
"4: Comparison of homogenous cells (gender,marital_status,peasant)",5: Classifier/regression-based,0.008935605736170372
"4: Comparison of homogenous cells (gender,adm1,disp_dur)",5: Classifier/regression-based,0.04692260302379588
"4: Comparison of homogenous cells (gender,adm1,ethnic_minority)",5: Classifier/regression-based,0.017136196997653584
"4: Comparison of homogenous cells (gender,adm1,peasant)",5: Classifier/regression-based,0.02809548435919234
"4: Comparison of homogenous cells (gender,disp_dur,ethnic_minority)",5: Classifier/regression-based,0.0041162793347289325
"4: Comparison of homogenous cells (gender,disp_dur,peasant)",5: Classifier/regression-based,0.012274159506941917
"4: Comparison of homogenous cells (gender,ethnic_minority,peasant)",5: Classifier/regression-based,0.002901828236948656
"4: Comparison of homogenous cells (agegrp,marital_status,adm1)",5: Classifier/regression-based,0.0309901627432575
"4: Comparison of homogenous cells (agegrp,marital_status,disp_dur)",5: Classifier/regression-based,0.017924822485208675
"4: Comparison of homogenous cells (agegrp,marital_status,ethnic_minority)",5: Classifier/regression-based,0.002815827946221649
"4: Comparison of homogenous cells (agegrp,marital_status,peasant)",5: Classifier/regression-based,0.011717839694926584
"4: Comparison of homogenous cells (agegrp,adm1,disp_dur)",5: Classifier/regression-based,0.04985338921980601
"4: Comparison of homogenous cells (agegrp,adm1,ethnic_minority)",5: Classifier/regression-based,0.014384597999865125
"4: Comparison of homogenous cells (agegrp,adm1,peasant)",5: Classifier/regression-based,0.029364370277543198
"4: Comparison of homogenous cells (agegrp,disp_dur,ethnic_minority)",5: Classifier/regression-based,0.003341357189267449
"4: Comparison of homogenous cells (agegrp,disp_dur,peasant)",5: Classifier/regression-based,0.012860939837226717
"4: Comparison of homogenous cells (agegrp,ethnic_minority,peasant)",5: Classifier/regression-based,0.004735184903284568
"4: Comparison of homogenous cells (marital_status,adm1,disp_dur)",5: Classifier/regression-based,0.06640626811188778
"4: Comparison of homogenous cells (marital_status,adm1,ethnic_minority)",5: Classifier/regression-based,0.028016686492778324
"4: Comparison of homogenous cells (marital_status,adm1,peasant)",5: Classifier/regression-based,0.0392535456917979
"4: Comparison of homogenous cells (marital_status,disp_dur,ethnic_minority)",5: Classifier/regression-based,0.01650754941026262
"4: Comparison of homogenous cells (marital_status,disp_dur,peasant)",5: Classifier/regression-based,0.020751205530964323
"4: Comparison of homogenous cells (marital_status,ethnic_minority,peasant)",5: Classifier/regression-based,0.009503618919417839
"4: Comparison of homogenous cells (adm1,disp_dur,ethnic_minority)",5: Classifier/regression-based,0.05000245510535424
"4: Comparison of homogenous cells (adm1,disp_dur,peasant)",5: Classifier/regression-based,0.053902459360226085
"4: Comparison of homogenous cells (adm1,ethnic_minority,peasant)",5: Classifier/regression-based,0.025604715784782347
"4: Comparison of homogenous cells (disp_dur,ethnic_minority,peasant)",5: Classifier/regression-based,0.015794362176700435
4b: Algorithmic clustering,5: Classifier/regression-based,0.05702772449793019
